venue_id,remote_id,name,url,start_time,cost,description
140,1601692,"Elisabeth Marshall, soprano",https://events.ithaca.edu/event/elisabeth_marshall_soprano,2020-02-15T19:00:00-05:00,,"Saturday, 2/15/2020
7:00pm  |  Hockett Family Recital Hall
Elisabeth Marshall, soprano


Free, open to the public"
140,1648294,Beethoven’s 32 Piano Sonatas:  Concert V,https://events.ithaca.edu/event/beethovens_32_piano_sonatas_concert_v,2020-02-17T19:00:00-05:00,,"Monday, 2/17/2020
7:00pm  |  Hockett Family Recital Hall
Beethoven’s 32 Piano Sonatas:  Concert V
A series of eight concerts from Charis Dimaras, select alumni, and current students from his piano studio in celebration of the great composer's upcoming 250th birth anniversary. 

Free, open to the public"
140,1601732,Composition Premieres,https://events.ithaca.edu/event/composition_premieres_2773,2020-02-24T19:00:00-05:00,,"Monday, 2/24/2020
7:00pm  |  Hockett Family Recital Hall
Composition Premieres


Free, open to the public"
660,1601713,Percussion Ensembles,https://events.ithaca.edu/event/percussion_ensembles_5681,2020-02-26T20:15:00-05:00,,"Wednesday, 2/26/2020
8:15pm  |  Ford Hall
Percussion Ensembles


Free, open to the public"
660,1601671,Black History Month Concert,https://events.ithaca.edu/event/black_history_month_concert_1061,2020-02-27T20:15:00-05:00,,"Thursday, 2/27/2020
8:15pm  |  Ford Hall
Black History Month Concert


Free, open to the public"
140,1601706,Mary Hayes North Competition for Senior Piano Majors,https://events.ithaca.edu/event/mary_hayes_north_competition_for_senior_piano_majors_6767,2020-02-28T14:00:00-05:00,,"Friday, 2/28/2020
2:00pm  |  Hockett Family Recital Hall
Mary Hayes North Competition for Senior Piano Majors


Free, open to the public"
660,1601715,Jazz Ensemble,https://events.ithaca.edu/event/jazz_ensemble_1900,2020-02-29T20:15:00-05:00,,"Saturday, 2/29/2020
8:15pm  |  Ford Hall
Jazz Ensemble


Free, open to the public"
140,1648291,Beethoven’s 32 Piano Sonatas:  Concert VI,https://events.ithaca.edu/event/beethovens_32_piano_sonatas_concert_vi,2020-03-02T19:00:00-05:00,,"Monday, 3/2/2020
7:00pm  |  Hockett Family Recital Hall
Beethoven’s 32 Piano Sonatas:  Concert VI
A series of eight concerts from Charis Dimaras, select alumni, and current students from his piano studio in celebration of the great composer's upcoming 250th birth anniversary. 

Free, open to the public"
660,1601697,Choral Concert,https://events.ithaca.edu/event/choral_concert,2020-03-02T20:15:00-05:00,,"Monday, 3/2/2020
8:15pm  |  Ford Hall
Choral Concert


Free, open to the public"
660,1601722,Wind Symphony and Concert Band,https://events.ithaca.edu/event/wind_symphony_and_concert_band_757,2020-03-03T20:15:00-05:00,,"Tuesday, 3/3/2020
8:15pm  |  Ford Hall
Wind Symphony and Concert Band


Free, open to the public"
660,1601695,Wind Ensemble,https://events.ithaca.edu/event/wind_ensemble_7016,2020-03-04T20:15:00-05:00,,"Wednesday, 3/4/2020
8:15pm  |  Ford Hall
Wind Ensemble


Free, open to the public"
660,1601701,Symphony Orchestra Concerto Concert,https://events.ithaca.edu/event/symphony_orchestra_concerto_concert_7078,2020-03-05T20:15:00-05:00,,"Thursday, 3/5/2020
8:15pm  |  Ford Hall
Symphony Orchestra Concerto Concert


Free, open to the public"
660,1601698,Brass Choir and Trombone Troupe,https://events.ithaca.edu/event/brass_choir_and_trombone_troupe_4457,2020-03-18T20:15:00-04:00,,"Wednesday, 3/18/2020
8:15pm  |  Ford Hall
Brass Choir and Trombone Troupe


Free, open to the public"
660,1601725,African Drumming and Dance,https://events.ithaca.edu/event/african_drumming_and_dance_4573,2020-03-19T20:15:00-04:00,,"Thursday, 3/19/2020
8:15pm  |  Ford Hall
African Drumming and Dance


Free, open to the public"
660,1601685,Gospel Festival,https://events.ithaca.edu/event/gospel_festival_3379,2020-03-21T20:15:00-04:00,,"Saturday, 3/21/2020
8:15pm  |  Ford Hall
Gospel Festival


Free, open to the public"
140,1648293,Beethoven’s 32 Piano Sonatas:  Concert VII,https://events.ithaca.edu/event/beethovens_32_piano_sonatas_concert_vii,2020-03-23T19:00:00-04:00,,"Monday, 3/23/2020
7:00pm  |  Hockett Family Recital Hall
Beethoven’s 32 Piano Sonatas:  Concert VII
A series of eight concerts from Charis Dimaras, select alumni, and current students from his piano studio in celebration of the great composer's upcoming 250th birth anniversary. 

Free, open to the public"
660,1601733,Choral Composition Festival Concert,https://events.ithaca.edu/event/choral_composition_festival_concert_4531,2020-03-28T19:00:00-04:00,,"Saturday, 3/28/2020
7:00pm  |  Ford Hall
Choral Composition Festival Concert


Free, open to the public"
140,1601684,After Dinner Mint:  A Faculty Showcase,https://events.ithaca.edu/event/after_dinner_mint_a_faculty_showcase_3337,2020-03-30T19:00:00-04:00,,"Monday, 3/30/2020
7:00pm  |  Hockett Family Recital Hall
After Dinner Mint:  A Faculty Showcase


Free, open to the public"
140,1601665,Composition Premieres,https://events.ithaca.edu/event/composition_premieres_4467,2020-04-06T19:00:00-04:00,,"Monday, 4/6/2020
7:00pm  |  Hockett Family Recital Hall
Composition Premieres


Free, open to the public"
660,1601726,Tuba/Euphonium Ensemble and Trumpet Guild,https://events.ithaca.edu/event/tubaeuphonium_ensemble_and_trumpet_guild,2020-04-10T19:00:00-04:00,,"Friday, 4/10/2020
7:00pm  |  Ford Hall
Tuba/Euphonium Ensemble and Trumpet Guild


Free, open to the public"
140,1648292,Beethoven’s 32 Piano Sonatas:  Concert VIII,https://events.ithaca.edu/event/beethovens_32_piano_sonatas_concert_viii,2020-04-13T19:00:00-04:00,,"Monday, 4/13/2020
7:00pm  |  Hockett Family Recital Hall
Beethoven’s 32 Piano Sonatas:  Concert VIII
A series of eight concerts from Charis Dimaras, select alumni, and current students from his piano studio in celebration of the great composer's upcoming 250th birth anniversary. 


Free, open to the public"
140,1601675,Flute Ensembles,https://events.ithaca.edu/event/flute_ensembles_5588,2020-04-14T19:00:00-04:00,,"Tuesday, 4/14/2020
7:00pm  |  Hockett Family Recital Hall
Flute Ensembles


Free, open to the public"
140,1601739,Trumpet Area Recital,https://events.ithaca.edu/event/trumpet_area_recital_7998,2020-04-15T19:00:00-04:00,,"Wednesday, 4/15/2020
7:00pm  |  Hockett Family Recital Hall
Trumpet Area Recital


Free, open to the public"
140,1601707,Woodwind Chamber Ensembles,https://events.ithaca.edu/event/woodwind_chamber_ensembles,2020-04-15T19:00:00-04:00,,"Wednesday, 4/15/2020
7:00pm  |  Hockett Family Recital Hall
Woodwind Chamber Ensembles


Free, open to the public"
140,1601691,Contemporary Chamber Ensemble,https://events.ithaca.edu/event/contemporary_chamber_ensemble_9038,2020-04-16T19:00:00-04:00,,"Thursday, 4/16/2020
7:00pm  |  Hockett Family Recital Hall
Contemporary Chamber Ensemble


Free, open to the public"
658,1638653,Ithacappella Block IV,https://events.ithaca.edu/event/ithacappella_block_iv,2020-04-18T20:00:00-04:00,"","<p>Join Ithacappella for our fourth&nbsp;and final major concert of the year! Join us as we bid farewell to our seniors the best way we know- singing! Featuring fun a cappella versions of some of your favorite songs-&nbsp;join us for a fun, music-filled night!</p>
"
140,1601676,String/Piano Chamber Music,https://events.ithaca.edu/event/stringpiano_chamber_music,2020-04-20T19:00:00-04:00,,"Monday, 4/20/2020
7:00pm  |  Hockett Family Recital Hall
String/Piano Chamber Music


Free, open to the public"
140,1601734,Piano Ensemble,https://events.ithaca.edu/event/piano_ensemble,2020-04-21T19:00:00-04:00,,"Tuesday, 4/21/2020
7:00pm  |  Hockett Family Recital Hall
Piano Ensemble


Free, open to the public"
660,1601686,Jazz Repertory Ensemble,https://events.ithaca.edu/event/jazz_repertory_ensemble_7257,2020-04-21T20:15:00-04:00,,"Tuesday, 4/21/2020
8:15pm  |  Ford Hall
Jazz Repertory Ensemble


Free, open to the public"
140,1601677,String/Piano Chamber Music,https://events.ithaca.edu/event/stringpiano_chamber_music_6571,2020-04-22T19:00:00-04:00,,"Wednesday, 4/22/2020
7:00pm  |  Hockett Family Recital Hall
String/Piano Chamber Music


Free, open to the public"
660,1601687,Percussion Ensemble,https://events.ithaca.edu/event/percussion_ensemble_2143,2020-04-22T20:15:00-04:00,,"Wednesday, 4/22/2020
8:15pm  |  Ford Hall
Percussion Ensemble   


Free, open to the public"
140,1601716,Piano Vocal Duos,https://events.ithaca.edu/event/piano_vocal_duos_6047,2020-04-23T19:00:00-04:00,,"Thursday, 4/23/2020
7:00pm  |  Hockett Family Recital Hall
Piano Vocal Duos


Free, open to the public"
660,1601667,Chamber Orchestra,https://events.ithaca.edu/event/chamber_orchestra_1290,2020-04-23T20:15:00-04:00,,"Thursday, 4/23/2020
8:15pm  |  Ford Hall
Chamber Orchestra


Free, open to the public"
660,1601688,Chorus and Madrigal Singers,https://events.ithaca.edu/event/chorus_and_madrigal_singers_3921,2020-04-24T20:15:00-04:00,,"Friday, 4/24/2020
8:15pm  |  Ford Hall
Chorus and Madrigal Singers


Free, open to the public"
660,1601689,Campus Band,https://events.ithaca.edu/event/campus_band_1948,2020-04-25T13:00:00-04:00,,"Saturday, 4/25/2020
1:00pm  |  Ford Hall
Campus Band


Free, open to the public"
660,1601723,Jazz Lab Band and Campus Jazz Ensemble,https://events.ithaca.edu/event/jazz_lab_band_and_campus_jazz_ensemble_4104,2020-04-25T15:00:00-04:00,,"Saturday, 4/25/2020
3:00pm  |  Ford Hall
Jazz Lab Band and Campus Jazz Ensemble


Free, open to the public"
660,1601730,Choir and Women’s Chorale,https://events.ithaca.edu/event/choir_and_womens_chorale_1149,2020-04-25T20:15:00-04:00,,"Saturday, 4/25/2020
8:15pm  |  Ford Hall
Choir and Women’s Chorale


Free, open to the public"
660,1601712,Symphony Orchestra,https://events.ithaca.edu/event/symphony_orchestra_9830,2020-04-26T16:00:00-04:00,,"Sunday, 4/26/2020
4:00pm  |  Ford Hall
Symphony Orchestra


Free, open to the public"
140,1601674,Jazz Vocal Repertory Ensemble,https://events.ithaca.edu/event/jazz_vocal_repertory_ensemble_6448,2020-04-27T19:00:00-04:00,,"Monday, 4/27/2020
7:00pm  |  Hockett Family Recital Hall
Jazz Vocal Repertory Ensemble


Free, open to the public"
660,1601718,Percussion Ensemble,https://events.ithaca.edu/event/percussion_ensemble_92,2020-04-27T20:15:00-04:00,,"Monday, 4/27/2020
8:15pm  |  Ford Hall
Percussion Ensemble


Free, open to the public"
660,1601668,Campus Choral Ensemble,https://events.ithaca.edu/event/campus_choral_ensemble_4832,2020-04-28T19:00:00-04:00,,"Tuesday, 4/28/2020
7:00pm  |  Ford Hall
Campus Choral Ensemble


Free, open to the public"
660,1601682,Sinfonietta,https://events.ithaca.edu/event/sinfonietta_9378,2020-04-28T20:15:00-04:00,,"Tuesday, 4/28/2020
8:15pm  |  Ford Hall
Sinfonietta


Free, open to the public"
660,1601690,Jazz Ensemble,https://events.ithaca.edu/event/jazz_ensemble_3694,2020-04-29T20:15:00-04:00,,"Wednesday, 4/29/2020
8:15pm  |  Ford Hall
Jazz Ensemble


Free, open to the public"
660,1601727,African Drumming and Dance,https://events.ithaca.edu/event/african_drumming_and_dance_771,2020-04-30T20:15:00-04:00,,"Thursday, 4/30/2020
8:15pm  |  Ford Hall
African Drumming and Dance


Free, open to the public"
660,1601669,Wind Symphony and Concert Band,https://events.ithaca.edu/event/wind_symphony_and_concert_band_128,2020-05-01T20:15:00-04:00,,"Friday, 5/1/2020
8:15pm  |  Ford Hall
Wind Symphony and Concert Band


Free, open to the public"
660,1601696,Brass Choir and Trombone Troupe,https://events.ithaca.edu/event/brass_choir_and_trombone_troupe_7691,2020-05-02T12:00:00-04:00,,"Saturday, 5/2/2020
12:00pm  |  Ford Hall
Brass Choir and Trombone Troupe


Free, open to the public"
140,1601673,Opera Workshop,https://events.ithaca.edu/event/opera_workshop_5431,2020-05-02T14:00:00-04:00,,"Saturday, 5/2/2020
2:00pm  |  Hockett Family Recital Hall
Opera Workshop


Free, open to the public"
660,1601702,Jazz Vocal Ensemble,https://events.ithaca.edu/event/jazz_vocal_ensemble_2195,2020-05-02T16:00:00-04:00,,"Saturday, 5/2/2020
4:00pm  |  Ford Hall
Jazz Vocal Ensemble


Free, open to the public"
660,1601719,Conducting Masterclass Concert,https://events.ithaca.edu/event/conducting_masterclass_concert_4191,2020-05-02T20:15:00-04:00,,"Saturday, 5/2/2020
8:15pm  |  Ford Hall
Conducting Masterclass Concert


Free, open to the public"
